"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Jan 16 10:21:33 GMT 2025","Thu Jan 16 10:23:33 GMT 2025","120413","chromium","CustomerReader/Analytics/customer_details.spec.ts","","","","Customer Read Only - Analytics - Customer Details",""
