"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Jan 16 06:53:59 GMT 2025","Thu Jan 16 06:56:00 GMT 2025","120407","chromium","CustomerReader/Analytics/customer_details.spec.ts","","","","Customer Read Only - Analytics - Customer Details",""
